Image Data,Label
[0.6666667  0.6862745  0.72156864 ... 0.12156863 0.14509805 0.15294118],2
[0.42352942 0.4392157  0.45490196 ... 0.02352941 0.01568628 0.01568628],2
[0.37254903 0.38039216 0.3882353  ... 0.1254902  0.1254902  0.1254902 ],2
[0.44313726 0.44705883 0.45490196 ... 0.08235294 0.06666667 0.10196079],2
[0.5176471  0.5176471  0.5176471  ... 0.24313726 0.1882353  0.19215687],2
[0.9647059  0.972549   0.9647059  ... 0.09803922 0.10588235 0.11764706],2
[0.2        0.15294118 0.16862746 ... 0.8        0.78039217 0.8039216 ],2
[0. 0. 0. ... 0. 0. 0.],2
[0.3647059  0.37254903 0.37254903 ... 0.12156863 0.13333334 0.15294118],2
[0.8901961  0.89411765 0.9019608  ... 0.17254902 0.15686275 0.22352941],2
[0.40392157 0.35686275 0.32941177 ... 0.3882353  0.32941177 0.3137255 ],2
[0.62352943 0.6117647  0.60784316 ... 0.00392157 0.00392157 0.00392157],2
[0.67058825 0.6784314  0.6784314  ... 0.2        0.14509805 0.16470589],2
[0.8745098  0.8745098  0.87058824 ... 0.4509804  0.45882353 0.43137255],2
[0.8235294  0.8352941  0.8862745  ... 0.15686275 0.13725491 0.12941177],2
[0.04313726 0.02352941 0.02745098 ... 0.01568628 0.01960784 0.03137255],2
[0.44705883 0.59607846 0.7921569  ... 0.20392157 0.16078432 0.15294118],2
[0.654902   0.65882355 0.68235296 ... 0.35686275 0.41568628 0.5294118 ],2
[0.5529412  0.5764706  0.59607846 ... 0.21960784 0.23529412 0.1882353 ],2
[0.5882353  0.58431375 0.5803922  ... 0.16470589 0.10980392 0.10588235],2
[0.7490196  0.7529412  0.7490196  ... 0.3019608  0.29411766 0.3019608 ],2
[0.92941177 0.9254902  0.9411765  ... 0.34117648 0.32156864 0.34117648],2
[0.39215687 0.40784314 0.4627451  ... 0.23529412 0.22745098 0.21568628],2
[0.21960784 0.21568628 0.21568628 ... 0.09411765 0.15294118 0.21960784],2
[0.93333334 0.9607843  0.9764706  ... 0.09411765 0.08627451 0.08627451],2
[0.36078432 0.36862746 0.3764706  ... 0.04705882 0.05098039 0.04313726],2
[0.7058824  0.69803923 0.6901961  ... 0.53333336 0.54901963 0.5294118 ],2
[0.57254905 0.5764706  0.5803922  ... 0.3019608  0.30588236 0.3019608 ],2
[0.7411765  0.73333335 0.7176471  ... 0.07450981 0.07450981 0.07843138],2
[0.7137255  0.7176471  0.7137255  ... 0.01568628 0.01568628 0.01960784],2
[0.31764707 0.2509804  0.1882353  ... 0.06666667 0.09803922 0.10980392],2
[0.68235296 0.67058825 0.65882355 ... 0.24313726 0.23921569 0.23137255],2
[0.53333336 0.5372549  0.5411765  ... 0.03921569 0.03529412 0.04313726],2
[0.49019608 0.49019608 0.49019608 ... 0.6431373  0.38431373 0.40784314],2
[0.         0.         0.         ... 0.64705884 0.7176471  0.67058825],2
[0.85490197 0.8627451  0.8666667  ... 0.4745098  0.45490196 0.42352942],2
[0.8156863  0.6156863  0.5411765  ... 0.5372549  0.5294118  0.52156866],2
[0.52156866 0.5176471  0.5294118  ... 0.05490196 0.05882353 0.07058824],2
[0.57254905 0.5686275  0.5686275  ... 0.3764706  0.34117648 0.5019608 ],2
[0.81960785 0.9254902  0.94509804 ... 0.3137255  0.34509805 0.3372549 ],2
[0.49803922 0.5058824  0.5058824  ... 0.30980393 0.32156864 0.31764707],2
[0.47843137 0.50980395 0.49411765 ... 0.41568628 0.36862746 0.3764706 ],2
[0.5921569 0.6       0.6039216 ... 0.5176471 0.5137255 0.5058824],2
[0.7058824  0.7254902  0.7372549  ... 0.2509804  0.24705882 0.24313726],2
[0.0627451 0.0627451 0.0627451 ... 0.5647059 0.5647059 0.5529412],2
[0.9098039  0.90588236 0.9019608  ... 0.09019608 0.09411765 0.09411765],2
[1.         1.         1.         ... 0.08235294 0.08627451 0.08627451],2
[0.3254902  0.37254903 0.4509804  ... 0.03921569 0.09019608 0.14901961],2
[0.92941177 0.9372549  0.94509804 ... 0.25882354 0.13333334 0.15294118],2
[0.8117647  0.8117647  0.8156863  ... 0.08235294 0.07450981 0.07058824],2
[0.38039216 0.39215687 0.43137255 ... 0.07058824 0.0627451  0.05882353],2
[0.7607843  0.7764706  0.7764706  ... 0.16078432 0.13333334 0.1254902 ],2
[0.36078432 0.36078432 0.36078432 ... 0.4862745  0.4509804  0.44313726],2
[0.47843137 0.48235294 0.48235294 ... 0.1764706  0.14509805 0.13333334],2
[0.5176471  0.5176471  0.5137255  ... 0.01960784 0.03137255 0.04313726],2
[0.00392157 0.00392157 0.00392157 ... 0.00392157 0.00392157 0.00392157],2
[0.74509805 0.9098039  0.74509805 ... 0.03921569 0.03529412 0.04313726],2
[0.29803923 0.3019608  0.30980393 ... 0.14117648 0.13333334 0.13725491],2
[0.85490197 0.83137256 0.78431374 ... 0.03137255 0.05882353 0.09019608],2
[0.11764706 0.1254902  0.12941177 ... 0.07450981 0.17254902 0.21568628],2
[1.         1.         1.         ... 0.19215687 0.22352941 0.3254902 ],2
[0.3529412  0.34117648 0.33333334 ... 0.32156864 0.28235295 0.27450982],2
[0.57254905 0.5686275  0.5686275  ... 0.00784314 0.01176471 0.01960784],2
[0.6509804  0.6784314  0.7137255  ... 0.03529412 0.03529412 0.02352941],2
[0.22745098 0.28235295 0.33333334 ... 0.2901961  0.23137255 0.35686275],2
[0.5294118  0.54509807 0.54901963 ... 0.9254902  0.92941177 0.93333334],2
[0.20392157 0.21176471 0.21960784 ... 0.50980395 0.4862745  0.38431373],2
[0.05098039 0.04705882 0.04705882 ... 0.33333334 0.27058825 0.32941177],2
[0.9607843  0.9490196  0.92941177 ... 0.34901962 0.30980393 0.4       ],2
[0.8980392  0.827451   0.7058824  ... 0.25490198 0.2509804  0.25490198],2
[0.61960787 0.44313726 0.47843137 ... 0.24705882 0.24705882 0.24705882],2
[0.3254902  0.35686275 0.3647059  ... 0.5254902  0.58431375 0.5686275 ],2
[0.41568628 0.41568628 0.41960785 ... 0.44313726 0.32941177 0.29411766],2
[0.3882353  0.37254903 0.38431373 ... 0.09803922 0.09803922 0.1254902 ],2
[0.34509805 0.3529412  0.3647059  ... 0.03137255 0.03921569 0.07058824],2
[0.29411766 0.26666668 0.31764707 ... 0.2        0.19215687 0.19215687],2
[0.32156864 0.3254902  0.32941177 ... 0.12156863 0.04313726 0.00392157],2
[0.37254903 0.4        0.43137255 ... 0.03921569 0.0627451  0.08235294],2
[0.75686276 0.7176471  0.69803923 ... 0.03529412 0.03921569 0.03529412],2
[0.75686276 0.7490196  0.7529412  ... 0.04705882 0.05098039 0.04705882],2
[0.2        0.19607843 0.2        ... 0.21176471 0.19215687 0.19215687],2
[0.67058825 0.6745098  0.6784314  ... 0.46666667 0.4627451  0.4627451 ],2
[0.9882353  0.9882353  0.9843137  ... 0.2        0.19607843 0.19607843],2
[0.5019608  0.5058824  0.50980395 ... 0.18039216 0.20392157 0.19215687],2
[1.         1.         0.99607843 ... 0.23921569 0.21568628 0.20784314],2
[0.6745098  0.69803923 0.70980394 ... 0.16470589 0.3137255  0.10588235],2
[0.4745098  0.47843137 0.4862745  ... 0.28627452 0.2901961  0.29411766],2
[0.34509805 0.38039216 0.43137255 ... 0.14117648 0.14117648 0.12941177],2
[0.         0.         0.00392157 ... 0.08235294 0.07843138 0.07058824],2
[0.29803923 0.29803923 0.29803923 ... 0.07843138 0.08235294 0.09803922],2
[0.5764706  0.58431375 0.5921569  ... 0.         0.         0.00392157],2
[0.8666667  0.8784314  0.8862745  ... 0.40392157 0.42352942 0.41568628],2
[0.94509804 0.9411765  0.93333334 ... 0.22745098 0.24705882 0.25490198],2
[0.69803923 0.7019608  0.70980394 ... 0.1254902  0.1254902  0.10196079],2
[0.61960787 0.64705884 0.6862745  ... 0.15294118 0.15686275 0.14509805],2
[0.89411765 0.89411765 0.89411765 ... 0.2627451  0.29411766 0.29411766],2
[0.6509804  0.6745098  0.6431373  ... 0.21568628 0.19215687 0.20392157],2
[0.972549   0.98039216 0.9411765  ... 0.39607844 0.34117648 0.3372549 ],2
[0.7019608  0.64705884 0.42745098 ... 0.4        0.3137255  0.27450982],2
[0.94509804 0.9647059  0.9843137  ... 0.10588235 0.10196079 0.10196079],2
[0.6745098  0.68235296 0.69411767 ... 0.42352942 0.3764706  0.34901962],2
[0.7294118  0.73333335 0.7411765  ... 0.15294118 0.16078432 0.18039216],2
[0.6431373  0.6509804  0.65882355 ... 0.13725491 0.12941177 0.12156863],2
[0.40784314 0.4117647  0.41568628 ... 0.14901961 0.09803922 0.12156863],2
[0.96862745 0.9882353  0.9843137  ... 0.8862745  0.8862745  0.8745098 ],2
[0.42352942 0.40784314 0.3882353  ... 0.87058824 0.8627451  0.8627451 ],2
[0.88235295 0.8666667  0.8509804  ... 0.3137255  0.3254902  0.23137255],2
[0.24313726 0.24313726 0.24313726 ... 0.05098039 0.09019608 0.07058824],2
[0.39607844 0.39215687 0.39215687 ... 0.5411765  0.5372549  0.5294118 ],2
[0.19607843 0.19607843 0.19215687 ... 0.12156863 0.13333334 0.13333334],2
[0.54901963 0.56078434 0.5137255  ... 0.10196079 0.10196079 0.10980392],2
[0.45882353 0.45882353 0.45882353 ... 0.10196079 0.09803922 0.09803922],2
[0.8666667  0.8666667  0.85882354 ... 0.20784314 0.21176471 0.28627452],2
[0.26666668 0.2784314  0.27058825 ... 0.23921569 0.25490198 0.27450982],2
[0.33333334 0.33333334 0.3372549  ... 0.15294118 0.13333334 0.10980392],2
[0.5568628  0.5764706  0.5764706  ... 0.5686275  0.62352943 0.63529414],2
[0.22745098 0.16078432 0.07450981 ... 0.1254902  0.13333334 0.14117648],2
[0.14509805 0.09803922 0.05490196 ... 0.16470589 0.16078432 0.13725491],2
[0.40784314 0.40784314 0.4117647  ... 0.8235294  0.8352941  0.8392157 ],2
[0.78431374 0.81960785 0.8156863  ... 0.4392157  0.44313726 0.4392157 ],2
[0.7137255  0.7058824  0.7019608  ... 0.01568628 0.01960784 0.01960784],2
[0.41960785 0.42745098 0.43529412 ... 0.01960784 0.01568628 0.01568628],2
[0.8039216  0.84313726 0.91764706 ... 0.05490196 0.07450981 0.05490196],2
[0.46666667 0.4627451  0.45882353 ... 0.09019608 0.09803922 0.11372549],2
[0.5254902  0.53333336 0.57254905 ... 0.01960784 0.02352941 0.02352941],2
[0.4627451  0.45882353 0.4627451  ... 0.26666668 0.21960784 0.20392157],2
[0.7882353  0.80784315 0.8039216  ... 0.         0.         0.        ],2
[0.5411765  0.5411765  0.54509807 ... 0.02352941 0.03529412 0.03921569],2
[0.23137255 0.21176471 0.20392157 ... 0.14117648 0.14117648 0.13725491],2
[0.40392157 0.34901962 0.3372549  ... 0.34509805 0.7019608  0.9137255 ],2
[0.8        0.8        0.7882353  ... 0.23921569 0.23529412 0.27450982],2
[0.7411765  0.73333335 0.73333335 ... 0.07058824 0.05882353 0.07450981],2
[0.54509807 0.54509807 0.54509807 ... 0.22745098 0.22352941 0.23137255],2
[0.32156864 0.31764707 0.3137255  ... 0.1764706  0.15294118 0.17254902],2
[0.34117648 0.3372549  0.3372549  ... 0.43529412 0.4392157  0.43529412],2
[0.7490196  0.7490196  0.7607843  ... 0.21568628 0.23921569 0.21960784],2
[0.15686275 0.15686275 0.16078432 ... 0.01176471 0.01176471 0.01568628],2
[0.50980395 0.52156866 0.5294118  ... 0.05098039 0.05490196 0.05882353],2
[0.06666667 0.06666667 0.07058824 ... 0.3019608  0.32156864 0.31764707],2
[0.99215686 0.9882353  0.972549   ... 0.20392157 0.19607843 0.28627452],2
[0.49411765 0.41960785 0.5254902  ... 0.04705882 0.05490196 0.05490196],2
[0.54901963 0.5647059  0.5764706  ... 0.98039216 0.98039216 0.96862745],2
[0.05882353 0.08235294 0.10196079 ... 0.41960785 0.39607844 0.3882353 ],2
[0.92156863 0.81960785 0.84313726 ... 0.16078432 0.16078432 0.1764706 ],2
[0.78431374 0.7764706  0.78431374 ... 0.91764706 0.9098039  0.91764706],2
[0.5019608  0.49803922 0.49803922 ... 0.20784314 0.20784314 0.20784314],2
[0.00392157 0.         0.         ... 0.1254902  0.21960784 0.15686275],2
[0.8784314  0.88235295 0.8862745  ... 0.03137255 0.03137255 0.02745098],2
[0.827451   0.827451   0.827451   ... 0.16078432 0.16078432 0.14901961],2
[0.7921569  0.8039216  0.80784315 ... 0.09019608 0.10980392 0.09019608],2
[0.72156864 0.7294118  0.73333335 ... 0.38039216 0.37254903 0.30588236],2
[0.5254902  0.5294118  0.5372549  ... 0.24313726 0.4117647  0.48235294],2
[0.9137255  0.9098039  0.88235295 ... 0.7372549  0.7411765  0.74509805],2
[0.05882353 0.10196079 0.1764706  ... 0.07843138 0.07843138 0.08235294],2
[0.59607846 0.6117647  0.6313726  ... 0.21176471 0.21568628 0.30980393],2
[0.627451   0.6313726  0.6431373  ... 0.39215687 0.41568628 0.29803923],2
[0.81960785 0.81960785 0.81960785 ... 0.21176471 0.20784314 0.18431373],2
[0.45882353 0.45882353 0.4627451  ... 0.19215687 0.21568628 0.21568628],2
[0.5764706  0.5764706  0.5764706  ... 0.13333334 0.10588235 0.10588235],2
[0.99215686 0.99215686 0.99215686 ... 0.12156863 0.11764706 0.12156863],2
[0.5137255  0.5686275  0.6431373  ... 0.31764707 0.2627451  0.19607843],2
[0.8784314  0.8862745  0.8901961  ... 0.1764706  0.17254902 0.1764706 ],2
[0.6117647  0.6156863  0.6313726  ... 0.43137255 0.72156864 0.5529412 ],2
[0.7372549  0.78039217 0.8        ... 0.28235295 0.2627451  0.23137255],2
[0.59607846 0.6039216  0.64705884 ... 0.12941177 0.10980392 0.08627451],2
[0.8        0.78431374 0.7764706  ... 0.01568628 0.01568628 0.01176471],2
[0.45490196 0.4509804  0.4627451  ... 0.17254902 0.2        0.21568628],2
[0.6313726  0.64705884 0.65882355 ... 0.04313726 0.05490196 0.05882353],2
[0.47843137 0.49019608 0.49803922 ... 0.08627451 0.09411765 0.09019608],2
[0.9490196  0.9254902  0.90588236 ... 0.01960784 0.01960784 0.01960784],2
[0.92941177 0.9411765  0.9490196  ... 0.13333334 0.12941177 0.12941177],2
[0.3647059  0.3764706  0.3882353  ... 0.25882354 0.2627451  0.22745098],2
[0.3647059  0.3647059  0.41960785 ... 0.39215687 0.40784314 0.42745098],2
[0.8039216  0.80784315 0.80784315 ... 0.04313726 0.04705882 0.07058824],2
[0.7607843  0.7607843  0.7647059  ... 0.23529412 0.24705882 0.25490198],2
[0.65882355 0.6666667  0.6745098  ... 0.02352941 0.02352941 0.02745098],2
[0.85882354 0.84705883 0.8509804  ... 0.14901961 0.13725491 0.13725491],2
[0.3529412  0.3372549  0.3254902  ... 0.37254903 0.34901962 0.35686275],2
[0.9019608  0.90588236 0.9137255  ... 0.05098039 0.05098039 0.04313726],2
[0.7058824  0.7137255  0.72156864 ... 0.17254902 0.16470589 0.15686275],2
[0.5921569  0.59607846 0.6        ... 0.2784314  0.2784314  0.2784314 ],2
[0.34117648 0.34117648 0.3372549  ... 0.5803922  0.57254905 0.54509807],2
[0.16078432 0.16078432 0.18039216 ... 0.08627451 0.07843138 0.07058824],2
[0.8666667  0.8666667  0.8784314  ... 0.26666668 0.1764706  0.25490198],2
[0.3529412  0.3529412  0.3529412  ... 0.04313726 0.10588235 0.05098039],2
[0.1254902  0.1254902  0.1254902  ... 0.01960784 0.02352941 0.02352941],2
[0.84313726 0.8352941  0.84313726 ... 0.20784314 0.21176471 0.19215687],2
[0.8745098  0.8117647  0.77254903 ... 0.04705882 0.05490196 0.05098039],2
[0.7607843  0.78039217 0.7882353  ... 0.02745098 0.02745098 0.03137255],2
[0.73333335 0.7607843  0.77254903 ... 0.2        0.24313726 0.22745098],2
[0.73333335 0.7372549  0.74509805 ... 0.15686275 0.22352941 0.2784314 ],2
[0.4745098  0.47843137 0.48235294 ... 0.24313726 0.23921569 0.23137255],2
[0.7764706  0.78431374 0.78039217 ... 0.34901962 0.3529412  0.35686275],2
[0.11372549 0.18039216 0.46666667 ... 0.7882353  0.8039216  0.827451  ],2
[0.6666667  0.6666667  0.7019608  ... 0.17254902 0.10196079 0.09019608],2
[0.4        0.4        0.40392157 ... 0.17254902 0.17254902 0.17254902],2
[0.44313726 0.4392157  0.45490196 ... 0.14117648 0.13333334 0.13333334],2
[0.50980395 0.5019608  0.49019608 ... 0.38431373 0.38431373 0.38039216],2
[0.9098039  0.8980392  0.89411765 ... 0.08627451 0.12156863 0.14509805],2
[0.24313726 0.27058825 0.27450982 ... 0.01176471 0.00784314 0.05098039],2
[0.8901961  0.89411765 0.8980392  ... 0.07058824 0.05882353 0.24705882],2
[0.1764706  0.17254902 0.17254902 ... 0.26666668 0.34117648 0.3529412 ],2
[0.65882355 0.654902   0.6392157  ... 0.74509805 0.74509805 0.7647059 ],2
[0.5803922  0.5882353  0.5921569  ... 0.47058824 0.4627451  0.43137255],2
[0.7764706  0.8627451  0.9372549  ... 0.03137255 0.03529412 0.03529412],2
[0.2627451  0.2627451  0.27058825 ... 0.05098039 0.05098039 0.04705882],2
[0.7921569  0.76862746 0.73333335 ... 0.2        0.20784314 0.20784314],2
[0.45882353 0.45490196 0.4509804  ... 0.3529412  0.20392157 0.26666668],2
[0.34509805 0.36078432 0.39215687 ... 0.26666668 0.2901961  0.2784314 ],2
[0.9764706  0.9882353  0.9882353  ... 0.23921569 0.22745098 0.18431373],2
[0.28627452 0.29411766 0.30588236 ... 0.6039216  0.5529412  0.4745098 ],2
[0.3764706  0.38039216 0.38039216 ... 0.47058824 0.46666667 0.4627451 ],2
[0.6431373  0.6666667  0.7372549  ... 0.3019608  0.36078432 0.42352942],2
[0.7607843  0.7764706  0.7882353  ... 0.10980392 0.02352941 0.01176471],2
[0.9019608  0.9882353  1.         ... 0.72156864 0.73333335 0.7372549 ],2
[0.69803923 0.70980394 0.6627451  ... 0.34901962 0.34901962 0.35686275],2
[0.7176471  0.72156864 0.72156864 ... 0.7764706  0.7607843  0.7411765 ],2
[0.9647059  0.9607843  0.9607843  ... 0.04705882 0.06666667 0.0627451 ],2
[0.6509804  0.6627451  0.67058825 ... 0.09803922 0.09411765 0.08235294],2
[0.92941177 0.92156863 0.91764706 ... 0.07058824 0.06666667 0.06666667],2
[0.5764706  0.60784316 0.627451   ... 0.07058824 0.0627451  0.06666667],2
[0.99215686 0.99215686 0.99215686 ... 0.21176471 0.23921569 0.16470589],2
[0.98039216 0.98039216 0.98039216 ... 0.16862746 0.16470589 0.16470589],2
[0.63529414 0.6392157  0.6392157  ... 0.10588235 0.10980392 0.10588235],2
[1.         1.         1.         ... 0.08235294 0.08235294 0.09411765],2
[0.5568628  0.5529412  0.5568628  ... 0.05882353 0.05098039 0.04313726],2
[0.22745098 0.24313726 0.25882354 ... 0.5372549  0.5372549  0.54509807],2
[0.72156864 0.7529412  0.7372549  ... 0.23137255 0.22352941 0.1882353 ],2
[0.07058824 0.07058824 0.07058824 ... 0.22745098 0.21568628 0.21176471],2
[0.49803922 0.5686275  0.60784316 ... 0.13333334 0.09019608 0.07843138],2
[0.4745098  0.47843137 0.47843137 ... 0.02352941 0.02745098 0.02745098],2
[0.35686275 0.35686275 0.3529412  ... 0.02745098 0.02745098 0.02352941],2
[0.7372549  0.74509805 0.7490196  ... 0.6745098  0.67058825 0.67058825],2
[0.         0.         0.00392157 ... 0.54509807 0.5058824  0.6       ],2
[0.3882353  0.3882353  0.3882353  ... 0.0627451  0.05490196 0.05882353],2
[0.3372549  0.3372549  0.34117648 ... 0.3019608  0.27450982 0.21176471],2
[0.67058825 0.6745098  0.6784314  ... 0.41568628 0.5137255  0.5176471 ],2
[0.92941177 0.9137255  0.8980392  ... 0.21960784 0.19215687 0.17254902],2
[0.27058825 0.2509804  0.23921569 ... 0.20784314 0.25490198 0.28627452],2
[0.38039216 0.32941177 0.20784314 ... 0.01960784 0.01568628 0.01960784],2
[0.9411765  0.93333334 0.91764706 ... 0.09411765 0.12156863 0.11372549],2
[0.83137256 0.83137256 0.80784315 ... 0.12156863 0.12156863 0.12941177],2
[0.69411767 0.69803923 0.7019608  ... 0.68235296 0.8039216  0.827451  ],2
[0.36078432 0.3647059  0.37254903 ... 0.1254902  0.11764706 0.30588236],2
[0.9764706 0.9764706 0.9764706 ... 0.9764706 0.9764706 0.9764706],2
[0.6313726  0.61960787 0.627451   ... 0.04313726 0.03529412 0.02352941],2
[0.45882353 0.46666667 0.45490196 ... 0.13725491 0.23137255 0.1764706 ],2
[0.10196079 0.10588235 0.11372549 ... 0.21176471 0.23137255 0.28235295],2
[0.9372549  0.9372549  0.93333334 ... 0.12156863 0.10588235 0.14509805],2
[0.30980393 0.32156864 0.33333334 ... 0.11764706 0.10588235 0.09411765],2
[0.9882353  0.9882353  0.9882353  ... 0.2509804  0.23529412 0.21960784],2
[0.26666668 0.2627451  0.2627451  ... 0.59607846 0.58431375 0.5568628 ],2
[0.5529412  0.54509807 0.53333336 ... 0.54509807 0.53333336 0.5411765 ],2
[0.8        0.8039216  0.8156863  ... 0.22745098 0.29411766 0.3647059 ],2
[0.3372549  0.34901962 0.3529412  ... 0.17254902 0.2        0.20392157],2
[0.7019608  0.6509804  0.78039217 ... 0.05490196 0.07450981 0.05490196],2
[0.38039216 0.3764706  0.37254903 ... 0.19215687 0.18039216 0.14117648],2
[0.7764706  0.7882353  0.8        ... 0.10980392 0.10980392 0.10196079],2
[0.92941177 0.9137255  0.95686275 ... 0.16470589 0.18431373 0.20392157],2
[0.46666667 0.4745098  0.48235294 ... 0.19607843 0.23529412 0.23921569],2
[0.7607843  0.7764706  0.78431374 ... 0.29803923 0.3882353  0.53333336],2
[0.8627451  0.8745098  0.88235295 ... 0.1764706  0.17254902 0.18039216],2
[0.10980392 0.11372549 0.11372549 ... 0.0627451  0.07058824 0.04705882],2
[0.78039217 0.78431374 0.7882353  ... 0.21568628 0.19607843 0.18431373],2
[0.5764706  0.5803922  0.5686275  ... 0.07450981 0.07058824 0.07058824],2
[0.5882353  0.5882353  0.58431375 ... 0.4        0.40392157 0.40784314],2
[0.48235294 0.54509807 0.5686275  ... 0.05490196 0.07058824 0.04705882],2
